method	gene	primary_AUROC	primary_AUPRC	primary_BA
pct	SPIN2B	0.6395348837209303	0.4494476982910112	0.4626021370207417
pct	TBX5-AS1	0.6395348837209303	0.44579859463502974	0.6675047140163419
pct	PTPN6	0.6395348837209301	0.5342255318010889	0.5721244500314268
pct	SHANK2-AS1	0.6395348837209301	0.48027345942950606	0.3441231929604023
pct	FBXO30	0.6395348837209301	0.4782208105114355	0.5985229415461973
pct	DDTL	0.6395348837209301	0.4599971261877649	0.40634820867379007
pct	MAGOH	0.6393777498428662	0.47302626373748	0.5062853551225645
z	BMP10	0.6393777498428661	0.5383801821093923	0.6000942803268384
pct	EMD	0.6393777498428661	0.47941638790699137	0.49308610936517916
pct	KLK1	0.6393777498428661	0.4702284432606109	0.5439974858579509
pct	CRLF1	0.6392206159648021	0.5426636183156008	0.5722815839094909
rz	FEZ1	0.6392206159648021	0.5317096568956304	0.51147077309868
pct	MMP2	0.6392206159648021	0.5252844970909003	0.5531112507856695
pct	B3GALNT1	0.6392206159648021	0.4986263251634042	0.599308610936518
pct	GZMK	0.6392206159648021	0.4793788953655168	0.5861093651791326
rz	PTPN22	0.6392206159648021	0.4760071053138938	0.46118793211816467
pct	WDFY4	0.639220615964802	0.5319835840267791	0.5301697045883093
pct	RHOH	0.639220615964802	0.5282829133512723	0.5699245757385292
z	ZBP1	0.639220615964802	0.5270193987533479	0.5279698302954117
z	MYL4	0.639220615964802	0.5189823120626825	0.6101508485229415
rz	GZMA	0.639220615964802	0.5087079314181617	0.5065996228786926
rz	STAT3	0.639220615964802	0.5010079585492786	0.5504399748585795
z	FKBP1B	0.639220615964802	0.5001933544358419	0.5196417347580138
rz	LNP1	0.639220615964802	0.4936806631590559	0.6150219987429291
pct	GIMAP2	0.639220615964802	0.4872551777017241	0.6085795097423005
pct	NET1	0.639220615964802	0.4781381493085059	0.47470144563167815
rz	MTM1	0.639220615964802	0.47755171208542674	0.49450031426775615
pct	SLC38A8	0.639220615964802	0.47383875929391484	0.4409176618478944
rz	ATP1A3	0.639220615964802	0.461382357519522	0.6085795097423005
pct	DEFA4	0.639220615964802	0.45255523786957214	0.37900691389063484
z	SLC12A3	0.6389063482086739	0.5605473945332967	0.6048082966687618
rz	MCOLN2	0.6389063482086739	0.5292430156634317	0.464487743557511
z	CD48	0.6389063482086739	0.5220535743372563	0.5658390949088623
pct	ZNF497	0.6389063482086739	0.5090959366821088	0.6115650534255186
rz	MEX3D	0.6389063482086739	0.49669600757806054	0.6172218730358265
z	MTM1	0.6389063482086739	0.47203920078932254	0.5109993714644878
z	LINC01101	0.6389063482086739	0.47184908115140667	0.5703959773727215
pct	OTUD1	0.6389063482086739	0.45502062518205305	0.5593966059082338
rz	ZNF738	0.6389063482086738	0.5817272265272639	0.4852294154619736
z	PRKCH	0.6389063482086738	0.5537153279090814	0.5163419233186675
pct	TRIM38	0.6389063482086738	0.5515158875774935	0.5857950974230044
pct	ZNF300	0.6389063482086738	0.5375609243354383	0.5606536769327467
rz	ZBP1	0.6389063482086738	0.5314353368454185	0.6071653048397234
rz	TMC8	0.6389063482086738	0.5245756139261093	0.5425832809553739
pct	AKAP5	0.6389063482086738	0.5186777340435427	0.4765870521684475
rz	PRICKLE2-AS1	0.6389063482086738	0.5160364385299295	0.5125707102451289
z	RUNX3	0.6389063482086738	0.5101907915236404	0.5812382149591452
z	JAK2	0.6389063482086738	0.497629725852079	0.5252985543683217
z	CELF2-AS2	0.6389063482086738	0.4865537405858925	0.44688874921433064
pct	GBP7	0.6389063482086738	0.47991982148868034	0.5560967944688875
rz	PROC	0.6389063482086738	0.47479924914995564	0.5455688246385921
rz	SPRR2D	0.6389063482086738	0.47312005937249046	0.5677247014456317
rz	CYSLTR2	0.6389063482086738	0.45033457621859413	0.5406976744186047
pct	VPREB1	0.6389063482086738	0.44722436700339185	0.5917661847894407
rz	BTN3A2	0.6389063482086738	0.4425168435815027	0.6288497800125707
pct	VSNL1	0.6387492143306098	0.5150452300495422	0.6566624764299183
pct	SEC23A	0.6387492143306097	0.46658569823431223	0.3887492143306097
pct	CR1L	0.6387492143306097	0.45891871106009424	0.5804525455688246
z	RAB19	0.6387492143306096	0.4983281429916583	0.6483343808925205
pct	RAB19	0.6387492143306096	0.46976068409307764	0.6239786297925832
pct	GAS2L1P2	0.6387492143306096	0.4564148006042825	0.5146134506599622
pct	SEPHS1	0.6385920804525457	0.5086254029396012	0.5377121307353865
rz	FMR1	0.6385920804525457	0.5043336186947707	0.6528912633563797
z	TSKU	0.6385920804525456	0.5609469572373676	0.6285355122564424
rz	FCRL6	0.6385920804525456	0.5373992469309834	0.5271841609050911
z	SHD	0.6385920804525456	0.5314910845486739	0.6131363922061597
pct	DENND1C	0.6385920804525456	0.5301782220892751	0.5193274670018856
z	NCF1C	0.6385920804525456	0.5243291941587673	0.5901948460087995
rz	PARP15	0.6385920804525456	0.5056678591251044	0.5406976744186047
rz	PRKG1-AS1	0.6385920804525456	0.49164853209151604	0.5931803896920176
pct	AFF1	0.6385920804525456	0.4745731459966962	0.6566624764299183
pct	CEP128	0.6385920804525456	0.47391178056618144	0.6488057825267128
rz	TAP2	0.6385920804525456	0.4520213501522793	0.6318353236957888
rz	BTN3A1	0.6385920804525455	0.4832756442886297	0.6558768070395977
z	NKX2-6	0.6384349465744815	0.4859712083998174	0.5719673161533627
pct	APEX2	0.6384349465744815	0.4639761172579201	0.43981772470144564
pct	CLIP1-AS1	0.6384349465744813	0.457202828375088	0.3771213073538655
pct	IL21R	0.6382778126964174	0.5517993412705541	0.634978001257071
pct	MCOLN2	0.6382778126964174	0.5500566532659128	0.5358265241986172
pct	P2RY13	0.6382778126964174	0.549279125722076	0.5692960402262728
rz	BLNK	0.6382778126964174	0.5439225235449565	0.48742928975487115
rz	IRF8	0.6382778126964174	0.521913402530797	0.6055939660590823
rz	WDR59	0.6382778126964174	0.5066250732831094	0.6096794468887492
pct	GPC1	0.6382778126964174	0.4918576128729319	0.5901948460087995
z	MATN3	0.6382778126964174	0.4903372682311046	0.5493400377121307
z	NTMT1	0.6382778126964174	0.4899498772167169	0.5590823381521055
pct	MAK16	0.6382778126964174	0.48574873743852	0.52828409805154
pct	APOL1	0.6382778126964174	0.4809283228513344	0.5864236329352609
z	DOK4	0.6382778126964174	0.47733384508168575	0.6198931489629164
rz	AFF1	0.6382778126964174	0.46603089697403605	0.5955373978629792
z	OAF	0.6382778126964174	0.4270961861546238	0.6715901948460088
z	SLC7A9	0.6382778126964173	0.5710724361766861	0.5985229415461973
rz	TLR10	0.6382778126964173	0.5247555320163676	0.5238843494657448
rz	HES7	0.6382778126964173	0.4912692191903018	0.502828409805154
pct	UBE2O	0.6382778126964173	0.47314399641533283	0.4852294154619736
pct	RGS8	0.6381206788183533	0.47995049715598603	0.5262413576367064
pct	DPM1	0.6381206788183533	0.47533029993409337	0.4349465744814582
z	ENAM	0.6381206788183532	0.5380895217019827	0.4787869264613451
pct	IL6ST	0.6381206788183532	0.48297553009171224	0.48601508485229417
pct	ANKRD42	0.6381206788183532	0.48268832546091495	0.44013199245757384
pct	ACOT4	0.6381206788183532	0.47567169216718114	0.4904148334380892
pct	CLDN2	0.6381206788183532	0.473378986217065	0.48287240729101194
pct	IFFO2	0.6381206788183532	0.46764645447919173	0.430389692017599
pct	SCN11A	0.6381206788183532	0.46677139689681146	0.390634820867379
rz	SH3PXD2A-AS1	0.6381206788183532	0.45849224352325874	0.5744814582023885
pct	ZNF451	0.6381206788183532	0.4565111663455199	0.52561282212445
rz	POU2AF1	0.6379635449402892	0.5471683566253743	0.6277498428661219
rz	ZNF80	0.6379635449402892	0.5295422551245519	0.6412633563796355
pct	CDR2L	0.6379635449402892	0.5169996041883027	0.5722815839094909
z	STAT1	0.6379635449402892	0.5076725106990658	0.5685103708359522
rz	ADORA2B	0.6379635449402892	0.5065553657997399	0.5955373978629792
z	STX11	0.6379635449402892	0.5035489662638343	0.5658390949088623
rz	IL18RAP	0.6379635449402892	0.5002460943545678	0.602294154619736
z	CRLF1	0.6379635449402892	0.4936072671945935	0.6209930861093651
pct	MADD	0.6379635449402892	0.4908330627567323	0.5666247642991828
z	IRX4	0.6379635449402892	0.4859493908166239	0.5584538026398491
rz	CXCL9	0.6379635449402892	0.4690070278103512	0.6048082966687618
pct	LINC01343	0.6379635449402892	0.4657058607161968	0.4536455059710873
z	HDGFL1	0.6379635449402892	0.4605757905389866	0.40634820867379007
pct	POLE3	0.6379635449402892	0.4600859434616855	0.5447831552482716
pct	PTTG1	0.6379635449402892	0.4562275958795884	0.4693588937774984
rz	PCED1B	0.6379635449402891	0.5387491940432578	0.5219987429289755
rz	HLA-DPA1	0.6379635449402891	0.5167861904123352	0.6037083595223129
rz	GRIP1	0.6379635449402891	0.504830624359473	0.5298554368321811
pct	STAT1	0.6379635449402891	0.5005056868365965	0.5433689503456945
z	SOD2	0.6379635449402891	0.4854638126935419	0.5725958516656191
pct	SWI5	0.6379635449402891	0.4815210261176426	0.6228786926461345
pct	UBA1	0.6379635449402891	0.4650593702267739	0.4146763042111879
pct	LCN10	0.6378064110622251	0.4789718916222216	0.4338466373350094
rz	XCL2	0.637806411062225	0.5369355535154866	0.5955373978629792
rz	CCDC116	0.637806411062225	0.5333422986792712	0.6352922690131992
rz	SNORA71D	0.637806411062225	0.49213171675534456	0.49795725958516657
pct	LINC00922	0.637806411062225	0.4846942588447056	0.6077938403519799
pct	SLC7A3	0.637806411062225	0.45985100267489604	0.363607793840352
rz	PMP22	0.637649277184161	0.5716212100478817	0.5944374607165305
z	NAPSB	0.637649277184161	0.5605020070926295	0.569610307982401
z	STAT5B	0.637649277184161	0.5564588017433858	0.4968573224387178
z	AICDA	0.637649277184161	0.5468846673995155	0.6547768698931489
rz	CCDC69	0.637649277184161	0.5294005813419396	0.502828409805154
pct	GDPD2	0.637649277184161	0.5216536130385818	0.6066939032055312
pct	DAND5	0.637649277184161	0.5173946660600137	0.6225644248900063
z	ASB2	0.637649277184161	0.4809798414782845	0.5747957259585167
z	ITIH5	0.637649277184161	0.4622448684101109	0.5190131992457574
pct	TNFSF13B	0.6376492771841609	0.5315975153382132	0.46495914519170334
pct	PAX5	0.6376492771841609	0.5234652653151464	0.5295411690760528
rz	VRK3	0.6376492771841609	0.5163550958312485	0.585323695788812
z	RNGTT	0.6376492771841609	0.5137228406398523	0.5985229415461973
pct	RBP7	0.6376492771841609	0.5049633074126101	0.5369264613450659
pct	NEK3	0.6376492771841609	0.48150231385825376	0.5864236329352609
z	KLHDC4	0.6376492771841609	0.4640354031633261	0.49340037712130735
pct	C7orf57	0.6376492771841609	0.460147532797487	0.5339409176618479
pct	WDR59	0.6376492771841609	0.45991149143867505	0.616436203645506
pct	PTGDR2	0.6374921433060968	0.4938782380528338	0.4420175989943432
pct	VIP	0.6374921433060968	0.4772038486390823	0.5263984915147706
pct	DGAT2	0.6374921433060967	0.47169333804835856	0.5763670647391578
pct	SEL1L2	0.6374921433060967	0.46225058790465445	0.4479886863607794
rz	PARP9	0.6373350094280328	0.5511471507244609	0.5857950974230044
z	RHOH	0.6373350094280328	0.5280231306807466	0.6077938403519799
z	IL12B	0.6373350094280328	0.5089484396724243	0.6015084852294155
z	TMEM63A	0.6373350094280327	0.5285264628947893	0.6002514142049026
rz	STK25	0.6373350094280327	0.5229539121222155	0.5928661219358893
z	ANKRD30BL	0.6373350094280327	0.5217688509240798	0.5102137020741672
rz	LTB	0.6373350094280327	0.5216204439207863	0.5006285355122564
pct	ZBP1	0.6373350094280327	0.515615881732952	0.5366121935889377
z	SIRPB1	0.6373350094280327	0.5101617894974599	0.5252985543683217
pct	ZNF93	0.6373350094280327	0.5043397808823114	0.5328409805153991
pct	PZP	0.6373350094280327	0.47457213604670095	0.5988372093023255
pct	NDUFS5	0.6373350094280327	0.47297153971050787	0.5025141420490258
z	KRT19	0.6373350094280326	0.5133331714225119	0.647705845380264
z	GUSBP5	0.6371778755499686	0.48649670249980703	0.6112507856693903
pct	C2CD4A	0.6371778755499686	0.47046163250744866	0.424732872407291
pct	RUVBL1	0.6371778755499685	0.4935654191234642	0.5479258328095538
pct	VCX3B	0.6371778755499685	0.46882317297146003	0.4263042111879321
z	POU6F2	0.6371778755499685	0.45871641940570856	0.6224072910119421
rz	DBN1	0.6370207416719045	0.554968540300962	0.5190131992457574
pct	WTAPP1	0.6370207416719045	0.5368603501807641	0.5276555625392835
pct	HEATR5A	0.6370207416719045	0.4969855562334853	0.491514770584538
pct	FASLG	0.6370207416719045	0.4928902711966508	0.6172218730358265
pct	USP9Y	0.6370207416719045	0.4914094998698059	0.4668447517284727
rz	SOD2	0.6370207416719045	0.4911504044365904	0.5861093651791326
z	KCTD10	0.6370207416719045	0.486841294225922	0.6071653048397234
pct	AP1G1	0.6370207416719045	0.4823289612637016	0.5804525455688246
rz	ZNF33BP1	0.6370207416719045	0.47547479221504	0.5939660590823381
pct	PPM1F	0.6370207416719045	0.46840501642585264	0.6382778126964174
rz	MFHAS1	0.6370207416719045	0.46577480957793194	0.5958516656191075
rz	RPS6KA5	0.6370207416719044	0.4838280039940857	0.6183218101822753
pct	CRK	0.6370207416719044	0.4810912074673309	0.5920804525455688
pct	INPPL1	0.6368636077938404	0.4831490422319146	0.4736015084852294
pct	H6PD	0.6368636077938403	0.5034490430645135	0.51147077309868
pct	NUDT8	0.6368636077938403	0.4832401104382703	0.5380263984915148
pct	PLEKHG6	0.6368636077938403	0.48299600366578765	0.5380263984915148
pct	HNRNPD	0.6368636077938403	0.48125584569846863	0.5344123192960402
pct	TMEM37	0.6368636077938403	0.4715805932869508	0.4390320553111251
pct	IL2	0.6367064739157763	0.5629917052098197	0.6187932118164676
pct	LY9	0.6367064739157763	0.5350021362083767	0.5669390320553112
rz	KLRG1	0.6367064739157763	0.5321391965475669	0.563953488372093
pct	PIP5KL1	0.6367064739157763	0.5235390186219298	0.4952859836580767
rz	RCSD1	0.6367064739157763	0.5093145091412258	0.5444688874921433
z	MEX3D	0.6367064739157763	0.5047521148331517	0.6269641734758014
z	MEX3B	0.6367064739157763	0.4891765247404287	0.5598680075424262
rz	BIRC3	0.6367064739157763	0.4870640628082593	0.5955373978629792
pct	IKBIP	0.6367064739157763	0.4863618700390362	0.5350408548082967
pct	HOXD1	0.6367064739157763	0.48182586174822195	0.6074795725958517
pct	KCNG4	0.6367064739157763	0.47604838076388356	0.5622250157133878
pct	ARHGAP15	0.6367064739157763	0.4686018113877005	0.5680389692017599
pct	HDAC2	0.6367064739157763	0.46363220035371977	0.39472030169704586
z	PPP1R21	0.6367064739157763	0.45886367286210616	0.6315210559396606
pct	GALNTL6	0.6367064739157763	0.45752630427254526	0.502828409805154
pct	YME1L1	0.6367064739157763	0.4514232606036813	0.5004714016341923
rz	RELB	0.6367064739157762	0.5787515137286651	0.5722815839094909
rz	PTCRA	0.6367064739157762	0.5686166795881553	0.5265556253928347
pct	ACAP1	0.6367064739157762	0.5406643050220409	0.5707102451288497
rz	ERN1	0.6367064739157762	0.5294178978135259	0.49795725958516657
rz	RBP7	0.6367064739157762	0.513311490927705	0.518541797611565
pct	CD40LG	0.6367064739157762	0.49737427001439666	0.6172218730358265
z	HLA-DMA	0.6367064739157762	0.49475339856957296	0.6315210559396606
rz	CD160	0.6367064739157762	0.49203102169367696	0.5901948460087995
pct	CALM1	0.6367064739157762	0.4758734895016123	0.5857950974230044
rz	PYHIN1	0.6367064739157762	0.47143974272059486	0.6280641106222502
pct	ZMYM4	0.6367064739157762	0.465173923232158	0.46983029541169075
z	GRK4	0.6367064739157762	0.456223031995334	0.49937146448774355
pct	C1orf54	0.6367064739157762	0.45544165284789484	0.4825581395348837
pct	CNDP1	0.6365493400377122	0.4835613255623805	0.5084852294154619
z	TTC34	0.6365493400377121	0.4819288606073394	0.5436832181018227
pct	SLC10A3	0.6365493400377121	0.4572422493448364	0.5331552482715274
pct	RFX3	0.636549340037712	0.4681951131812953	0.4511313639220616
pct	INPP5D	0.6363922061596481	0.5078428782853971	0.5601822752985544
z	MMP2	0.6363922061596481	0.4957219770353443	0.5249842866121937
pct	FBXO41	0.6363922061596481	0.4911547269703965	0.5966373350094281
z	SH3PXD2A-AS1	0.6363922061596481	0.4877408987379662	0.6345065996228787
pct	KCTD10	0.6363922061596481	0.48366579708515184	0.6390634820867378
z	CARD11	0.636392206159648	0.5461150575539182	0.5369264613450659
pct	CRABP2	0.636392206159648	0.5441937882289871	0.6390634820867378
pct	CD74	0.636392206159648	0.530049368049812	0.5512256442489001
rz	BTG2	0.636392206159648	0.5180985249714213	0.5414833438089253
rz	SIRPB1	0.636392206159648	0.5156176528410495	0.5234129478315525
rz	TRIM69	0.636392206159648	0.5064782327992446	0.6060653676932747
pct	PHACTR1	0.636392206159648	0.49717964543147153	0.5061282212445003
pct	SLC29A3	0.636392206159648	0.4855636016149232	0.5917661847894407
rz	KDM1B	0.636392206159648	0.48512945385375833	0.6599622878692646
rz	THBS3	0.636392206159648	0.48086832120240236	0.575267127592709
pct	DOK4	0.636392206159648	0.4745604808002403	0.6180075424261471
rz	AKAP7	0.636392206159648	0.4442714032470658	0.518541797611565
pct	NODAL	0.6362350722815839	0.5570081031120624	0.6139220615964802
rz	SLFN12L	0.6362350722815839	0.5181243496111967	0.5604965430546827
pct	ITGB2-AS1	0.6362350722815839	0.4934086779671366	0.5351979886863608
pct	LRSAM1	0.6362350722815839	0.4871001837805665	0.4060339409176619
pct	PSIP1	0.6362350722815839	0.4722854967204312	0.5246700188560653
z	CRH	0.6362350722815839	0.4709403656910741	0.575267127592709
pct	THNSL1	0.6362350722815839	0.4683159019477716	0.559553739786298
pct	GNL3	0.6362350722815839	0.464566356272921	0.4236329352608422
pct	CRH	0.6362350722815839	0.4577620711174308	0.575267127592709
pct	PSG9	0.6360779384035199	0.5699450882817376	0.6387492143306097
pct	PMP22	0.6360779384035198	0.5727972996845152	0.4893148962916405
z	TIFA	0.6360779384035198	0.5653104790226721	0.6090509113764928
z	INPP5D	0.6360779384035198	0.5299220403210131	0.5485543683218101
rz	CD48	0.6360779384035198	0.5089987221833494	0.623664362036455
pct	ERN1	0.6360779384035198	0.5055400085951178	0.51147077309868
z	TCTA	0.6360779384035198	0.490301856114915	0.6115650534255186
pct	BIRC3	0.6360779384035198	0.4892168842271158	0.5647391577624136
z	AFF1	0.6360779384035198	0.48515457251460736	0.5850094280326839
rz	PACSIN1	0.6360779384035198	0.48445650263591133	0.6066939032055312
pct	PPP2R2C	0.6360779384035198	0.484343350919768	0.6085795097423005
z	AP1G1	0.6360779384035198	0.4772046947485411	0.5898805782526713
pct	FRZB	0.6360779384035198	0.4763747889109012	0.5017284726587052
pct	DOCK10	0.6360779384035198	0.4752618958272068	0.5350408548082967
rz	GRAP2	0.6360779384035198	0.46585239049942023	0.5380263984915148
rz	SERPINB5	0.6360779384035198	0.46397336513615584	0.538497800125707
pct	BTNL2	0.6360779384035198	0.4597674555232518	0.5034569453174105
rz	PLSCR1	0.6360779384035198	0.4542419870422024	0.6675047140163419
z	PCDH11X	0.6359208045254557	0.5346942888358354	0.6060653676932747
pct	C4BPB	0.6359208045254557	0.4953849946380505	0.6382778126964174
rz	GBP1	0.6359208045254557	0.49281257146871066	0.555311125078567
pct	NAALAD2	0.6359208045254557	0.4699449143598191	0.4525455688246386
pct	BRCA2	0.6359208045254556	0.4555069983476864	0.3936203645505971
pct	TPM3	0.6359208045254556	0.45512471652235614	0.5593966059082338
pct	ZNF80	0.6357636706473917	0.5248662325046404	0.6191074795725959
pct	SYVN1	0.6357636706473917	0.5223129694865579	0.509899434318039
z	IKBIP	0.6357636706473917	0.4865531372662377	0.5117850408548082
rz	EPB41L1	0.6357636706473917	0.48222551022632754	0.5219987429289755
z	MALL	0.6357636706473916	0.564514423612107	0.5388120678818353
rz	ZNF486	0.6357636706473916	0.5599490768267323	0.6330923947203018
rz	PRKCH	0.6357636706473916	0.5352180283661115	0.5249842866121937
z	B4GALT2	0.6357636706473916	0.5309625606556914	0.5579824010056568
z	XRN1	0.6357636706473916	0.5139657567455289	0.5955373978629792
pct	IKZF1	0.6357636706473916	0.5030886701692131	0.504242614707731
pct	BCOR	0.6357636706473916	0.5000988075384134	0.5898805782526713
z	ZBTB2	0.6357636706473916	0.49378967254771833	0.5358265241986172
pct	SMAGP	0.6357636706473916	0.4821234396084168	0.5777812696417347
pct	DHODH	0.6357636706473916	0.4783385175643257	0.6629478315524827
pct	F5	0.6357636706473916	0.4682988649394574	0.4968573224387178
z	SWI5	0.6357636706473916	0.46675116172223624	0.5842237586423633
pct	GRK4	0.6357636706473916	0.46152511370482624	0.5661533626649906
pct	OLA1	0.6357636706473916	0.459633205826957	0.38497800125707105
pct	VRK3	0.6357636706473915	0.5187345323889255	0.5582966687617851
pct	ZCCHC14	0.6357636706473915	0.45792696316087256	0.47124450031426773
rz	STARD6	0.6356065367693275	0.5253769781081662	0.5971087366436203
pct	NBPF13P	0.6356065367693275	0.5171087975809557	0.652105593966059
pct	TMED5	0.6356065367693275	0.4625292119160248	0.4896291640477687
rz	EPN2-AS1	0.6356065367693274	0.4786658016752535	0.49984286612193585
pct	CCDC28B	0.6356065367693274	0.4783491435676609	0.5538969201759899
z	ZNF300	0.6354494028912634	0.5563093460011477	0.5944374607165305
rz	APOL3	0.6354494028912634	0.5355929111038883	0.5230986800754243
pct	ARHGAP9	0.6354494028912634	0.5274094673666913	0.5721244500314268
rz	RASGRP2	0.6354494028912634	0.5238700857086365	0.6175361407919547
pct	TWIST2	0.6354494028912634	0.5137901008983385	0.6158076681332495
rz	VNN2	0.6354494028912634	0.49731518334985314	0.5188560653676932
rz	RHBG	0.6354494028912634	0.4938272410686554	0.5377121307353865
pct	RPS7P5	0.6354494028912634	0.47185681040015925	0.5127278441231929
pct	CARNS1	0.6354494028912634	0.46231046817153953	0.40933375235700814
pct	EYS	0.6354494028912634	0.45708822069544214	0.4296040226272784
rz	CD74	0.6354494028912633	0.5205765313155691	0.5347265870521685
pct	KBTBD12	0.6354494028912633	0.5135451090367098	0.48177247014456315
z	ANKRD33B	0.6354494028912633	0.5062324827114725	0.475801382778127
pct	PREP	0.6354494028912633	0.46792917461067995	0.5917661847894407
pct	PPIL6	0.6352922690131992	0.5045345678955881	0.4725015713387806
z	MIR4734	0.6352922690131992	0.4525074969968802	0.640477686989315
z	SCGB2B3P	0.6352922690131992	0.4525074969968802	0.640477686989315
pct	HS2ST1	0.6352922690131992	0.4472155543727976	0.5353551225644249
pct	PALD1	0.6351351351351352	0.5242609024734469	0.4439032055311125
z	KDM2A	0.6351351351351352	0.5173088934840205	0.5520113136392206
rz	NLRC5	0.6351351351351352	0.5142851478840302	0.5699245757385292
rz	MALL	0.6351351351351352	0.5134289375796726	0.6242928975487115
rz	ECHDC1	0.6351351351351352	0.5087407470218389	0.609365179132621
pct	POU2AF1	0.6351351351351352	0.5074521642177603	0.6334066624764298
z	POU2AF1	0.6351351351351352	0.5059367294043544	0.587994971715902
pct	GSTA4	0.6351351351351352	0.4743763323464075	0.5699245757385292
pct	B3GNT5	0.6351351351351352	0.47032802202851665	0.6085795097423005
pct	PPP1R10	0.6351351351351352	0.4691433331757366	0.5507542426147077
rz	RUSC2	0.6351351351351352	0.46776585093623846	0.556882463859208
pct	EVL	0.6351351351351351	0.5371873243183062	0.6253928346951603
z	CD37	0.6351351351351351	0.530362984886435	0.5136706473915776
rz	STX2	0.6351351351351351	0.5239907523905943	0.6198931489629164
pct	PTCRA	0.6351351351351351	0.5222070877860437	0.5111565053425519
rz	SATB2	0.6351351351351351	0.5054487258599758	0.5128849780012571
rz	ZBTB47	0.6351351351351351	0.4893328640444574	0.6288497800125707
rz	CD80	0.6351351351351351	0.4848083385968807	0.616436203645506
pct	SULT1B1	0.6351351351351351	0.4753270149786523	0.40933375235700814
pct	SPINK13	0.6351351351351351	0.46135537693893525	0.6539912005028284
pct	KIAA1210	0.634978001257071	0.5248430914998088	0.5562539283469516
pct	EGFR-AS1	0.634978001257071	0.49702012791170647	0.5466687617850409
pct	IKZF2	0.634978001257071	0.48298927534093355	0.45301697045883094
rz	OR6K3	0.634978001257071	0.47349879025901476	0.634978001257071
pct	HAPLN1	0.634978001257071	0.46769826965682343	0.5958516656191075
pct	VNN1	0.6349780012570709	0.4802983207625491	0.46527341294783153
z	LINC00923	0.6349780012570709	0.48025892094404976	0.6341923318667505
pct	VCP	0.6349780012570709	0.4668998380724675	0.46118793211816467
pct	DDX24	0.6349780012570709	0.4597321828406231	0.47124450031426773
z	ARF4	0.634820867379007	0.5411606215484005	0.48145820238843495
z	MCOLN2	0.634820867379007	0.539876630350032	0.5463544940289127
z	APOL3	0.634820867379007	0.5335368338745563	0.5133563796354494
rz	TRIM38	0.634820867379007	0.5326340273472371	0.5914519170333123
pct	PARP1	0.634820867379007	0.5202356480079544	0.5268698931489629
rz	TLR3	0.634820867379007	0.5140468391130278	0.5909805153991201
z	BIN2	0.634820867379007	0.5131126662379563	0.598051539912005
z	SLC29A3	0.634820867379007	0.5019222026988129	0.5763670647391578
pct	HLA-DRB1	0.634820867379007	0.49862436819529354	0.6180075424261471
z	SULT2A1	0.634820867379007	0.47617298206652175	0.5868950345694532
z	BTN2A2	0.634820867379007	0.4668820836393648	0.6423632935260842
z	CRABP2	0.6348208673790069	0.5891105269883451	0.5839094908862351
z	RASGRP2	0.6348208673790069	0.5258752260144458	0.619421747328724
z	GPR173	0.6348208673790069	0.5162962359063125	0.5347265870521685
pct	EN2	0.6348208673790069	0.5094563055319347	0.5004714016341923
rz	ZNF250	0.6348208673790069	0.5045805390977701	0.6123507228158391
pct	SLA2	0.6348208673790069	0.5044221299376941	0.5593966059082338
z	HERC5	0.6348208673790069	0.4877306055746364	0.5736957888120678
rz	ASB2	0.6348208673790069	0.480950308848114	0.5428975487115022
z	PLEKHH3	0.6348208673790069	0.47584431635556446	0.6461345065996229
pct	HLA-DPB1	0.6348208673790069	0.4627584173910511	0.52828409805154
rz	HLA-DPB1	0.6348208673790069	0.45167048119203546	0.5988372093023255
pct	TRMT11	0.6348208673790069	0.43912112273006687	0.6596480201131364
pct	DCAF11	0.6348208673790068	0.4985468536510219	0.5872093023255813
rz	GPR88	0.6346637335009429	0.5077673542256387	0.6233500942803268
pct	NUSAP1	0.6346637335009429	0.48783274858917647	0.3568510370835952
pct	BTBD16	0.6346637335009429	0.4706041631300052	0.509899434318039
pct	MPPED2	0.6346637335009429	0.4658156601493808	0.4404462602137021
rz	GPR171	0.6346637335009427	0.5141834052027126	0.49308610936517916
pct	MAGEC3	0.6346637335009427	0.4403403813991531	0.4296040226272784
rz	RAB3D	0.6345065996228787	0.5514682457834088	0.6128221244500314
pct	GRIP1	0.6345065996228787	0.49132497974100175	0.5436832181018227
rz	JAK2	0.6345065996228787	0.4885986335211965	0.6029226901319924
pct	PLEKHH3	0.6345065996228787	0.4776510456374339	0.5366121935889377
pct	PPP1R21	0.6345065996228787	0.4567038326326772	0.5777812696417347
rz	DCAF11	0.6345065996228786	0.5262934647584181	0.5947517284726587
pct	CNN2	0.6343494657448147	0.46800138213730064	0.5001571338780642
z	S100A7	0.6343494657448147	0.4672699217400489	0.4941860465116279
z	ART4	0.6343494657448145	0.5494432205594191	0.6096794468887492
z	SMTNL1	0.6343494657448145	0.5223752459046709	0.5452545568824638
rz	FBXW10	0.6343494657448145	0.48859635093466125	0.6266499057196732
pct	RAG2	0.6343494657448145	0.4809016815653927	0.43526084223758643
pct	HELQ	0.6343494657448145	0.4612090983204145	0.4926147077309868
pct	GPR173	0.6341923318667506	0.4866799949561809	0.6187932118164676
z	PMP22	0.6341923318667505	0.5696190612647803	0.5944374607165305
rz	GBP1P1	0.6341923318667505	0.555459668246994	0.5080138277812697
